date,exch,cc_code,underly_code,type_code,prod_name,fut_date,opt_date,opt_strike,valuation_meth,max_array_value,contr_value_fact,sett_p,sett_meth,time_to_expr,margin_rate,base_volat,volat_scan_range,price_model
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,36,EQTY ,4053,1000,9.77,DELIV,0.024658,0.4148414,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,36,EQTY ,50,1000,0.05,DELIV,0.024658,1,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,36.5,EQTY ,4034,1000,9.28,DELIV,0.024658,0.4346983,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,36.5,EQTY ,60,1000,0.06,DELIV,0.024658,1,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,37,EQTY ,4012,1000,8.79,DELIV,0.024658,0.4564278,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,37,EQTY ,70,1000,0.07,DELIV,0.024658,1,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,37.5,EQTY ,3990,1000,8.29,DELIV,0.024658,0.4813028,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,37.5,EQTY ,70,1000,0.07,DELIV,0.024658,1,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,38,EQTY ,3956,1000,7.8,DELIV,0.024658,0.5071795,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,38,EQTY ,79,1000,0.08,DELIV,0.024658,0.9875,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,38.5,EQTY ,3922,1000,7.3,DELIV,0.024658,0.5372603,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,38.5,EQTY ,80,1000,0.08,DELIV,0.024658,1,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,39,EQTY ,3872,1000,6.81,DELIV,0.024658,0.5685756,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,39,EQTY ,90,1000,0.09,DELIV,0.024658,1,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,39.5,EQTY ,3809,1000,6.32,DELIV,0.024658,0.6026899,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,39.5,EQTY ,99,1000,0.1,DELIV,0.024658,0.99,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,40,EQTY ,3732,1000,5.83,DELIV,0.024658,0.6401372,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,40,EQTY ,110,1000,0.11,DELIV,0.024658,1,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,40.5,EQTY ,3628,1000,5.35,DELIV,0.024658,0.6781308,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,40.5,EQTY ,129,1000,0.13,DELIV,0.024658,0.9923077,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,41,EQTY ,3502,1000,4.87,DELIV,0.024658,0.7190965,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,41,EQTY ,149,1000,0.15,DELIV,0.024658,0.9933333,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,41.5,EQTY ,3349,1000,4.39,DELIV,0.024658,0.7628702,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,41.5,EQTY ,169,1000,0.17,DELIV,0.024658,0.9941176,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,42,EQTY ,3159,1000,3.92,DELIV,0.024658,0.8058673,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,42,EQTY ,199,1000,0.2,DELIV,0.024658,0.995,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,42.5,EQTY ,2931,1000,3.46,DELIV,0.024658,0.8471098,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,42.5,EQTY ,239,1000,0.24,DELIV,0.024658,0.9958333,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,43,EQTY ,2667,1000,3.01,DELIV,0.024658,0.8860465,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,43,EQTY ,289,1000,0.29,DELIV,0.024658,0.9965517,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,43.5,EQTY ,2367,1000,2.57,DELIV,0.024658,0.9210117,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,43.5,EQTY ,348,1000,0.35,DELIV,0.024658,0.9942857,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,44,EQTY ,2035,1000,2.14,DELIV,0.024658,0.9509346,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,44,EQTY ,418,1000,0.42,DELIV,0.024658,0.9952381,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,44.5,EQTY ,1699,1000,1.75,DELIV,0.024658,0.9708571,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,44.5,EQTY ,527,1000,0.53,DELIV,0.024658,0.9943396,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,45,EQTY ,1368,1000,1.39,DELIV,0.024658,0.9841727,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,45,EQTY ,665,1000,0.67,DELIV,0.024658,0.9925373,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,45.5,EQTY ,1062,1000,1.07,DELIV,0.024658,0.9925234,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,45.5,EQTY ,842,1000,0.85,DELIV,0.024658,0.9905882,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,46,EQTY ,797,1000,0.8,DELIV,0.024658,0.99625,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,46,EQTY ,1066,1000,1.08,DELIV,0.024658,0.987037,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,46.5,EQTY ,579,1000,0.58,DELIV,0.024658,0.9982759,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,46.5,EQTY ,1335,1000,1.36,DELIV,0.024658,0.9816176,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,47,EQTY ,409,1000,0.41,DELIV,0.024658,0.997561,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,47,EQTY ,1642,1000,1.69,DELIV,0.024658,0.9715976,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,47.5,EQTY ,290,1000,0.29,DELIV,0.024658,1,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,47.5,EQTY ,1980,1000,2.07,DELIV,0.024658,0.9565217,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,48,EQTY ,210,1000,0.21,DELIV,0.024658,1,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,48,EQTY ,2323,1000,2.49,DELIV,0.024658,0.9329317,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,48.5,EQTY ,160,1000,0.16,DELIV,0.024658,1,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,48.5,EQTY ,2646,1000,2.94,DELIV,0.024658,0.9,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,49,EQTY ,120,1000,0.12,DELIV,0.024658,1,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,49,EQTY ,2933,1000,3.4,DELIV,0.024658,0.8626471,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,49.5,EQTY ,100,1000,0.1,DELIV,0.024658,1,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,49.5,EQTY ,3170,1000,3.88,DELIV,0.024658,0.8170103,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,50,EQTY ,80,1000,0.08,DELIV,0.024658,1,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,50,EQTY ,3369,1000,4.36,DELIV,0.024658,0.7727064,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,50.5,EQTY ,60,1000,0.06,DELIV,0.024658,1,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,50.5,EQTY ,3539,1000,4.84,DELIV,0.024658,0.7311983,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,51,EQTY ,50,1000,0.05,DELIV,0.024658,1,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,51,EQTY ,3664,1000,5.33,DELIV,0.024658,0.6874296,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,51.5,EQTY ,50,1000,0.05,DELIV,0.024658,1,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,51.5,EQTY ,3744,1000,5.83,DELIV,0.024658,0.6421955,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,52,EQTY ,40,1000,0.04,DELIV,0.024658,1,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,52,EQTY ,3827,1000,6.32,DELIV,0.024658,0.605538,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,52.5,EQTY ,40,1000,0.04,DELIV,0.024658,1,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,52.5,EQTY ,3874,1000,6.82,DELIV,0.024658,0.5680352,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,53,EQTY ,30,1000,0.03,DELIV,0.024658,1,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,53,EQTY ,3933,1000,7.31,DELIV,0.024658,0.5380301,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,53.5,EQTY ,30,1000,0.03,DELIV,0.024658,1,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,53.5,EQTY ,3961,1000,7.81,DELIV,0.024658,0.5071703,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,54,EQTY ,20,1000,0.02,DELIV,0.024658,1,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,54,EQTY ,4003,1000,8.3,DELIV,0.024658,0.4822892,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,54.5,EQTY ,20,1000,0.02,DELIV,0.024658,1,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,54.5,EQTY ,4019,1000,8.8,DELIV,0.024658,0.4567045,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,55,EQTY ,20,1000,0.02,DELIV,0.024658,1,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,55,EQTY ,4032,1000,9.3,DELIV,0.024658,0.4335484,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,55.5,EQTY ,10,1000,0.01,DELIV,0.024658,1,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,55.5,EQTY ,4052,1000,9.79,DELIV,0.024658,0.4138917,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,56,EQTY ,10,1000,0.01,DELIV,0.024658,1,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,56,EQTY ,4066,1000,10.29,DELIV,0.024658,0.3951409,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,56.5,EQTY ,8,1000,0.01,DELIV,0.024658,0.8,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,56.5,EQTY ,4077,1000,10.79,DELIV,0.024658,0.3778499,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,57.5,EQTY ,4,1000,0.01,DELIV,0.024658,0.4,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,57.5,EQTY ,4089,1000,11.79,DELIV,0.024658,0.3468193,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,60,EQTY ,1,1000,0.01,DELIV,0.024658,0.1,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,60,EQTY ,4099,1000,14.29,DELIV,0.024658,0.2868439,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,62.5,EQTY ,0,1000,0.01,DELIV,0.024658,0,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,62.5,EQTY ,4100,1000,16.79,DELIV,0.024658,0.244193,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,65,EQTY ,0,1000,0.01,DELIV,0.024658,0,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,65,EQTY ,4100,1000,19.29,DELIV,0.024658,0.2125454,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,67.5,EQTY ,0,1000,0.01,DELIV,0.024658,0,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,67.5,EQTY ,4100,1000,21.79,DELIV,0.024658,0.1881597,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,70,EQTY ,0,1000,0.01,DELIV,0.024658,0,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,70,EQTY ,4100,1000,24.29,DELIV,0.024658,0.1687937,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,72.5,EQTY ,0,1000,0.01,DELIV,0.024658,0,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,72.5,EQTY ,4100,1000,26.79,DELIV,0.024658,0.1530422,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,75,EQTY ,0,1000,0.01,DELIV,0.024658,0,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,75,EQTY ,4100,1000,29.29,DELIV,0.024658,0.1399795,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,77.5,EQTY ,0,1000,0.01,DELIV,0.024658,0,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,77.5,EQTY ,4100,1000,31.79,DELIV,0.024658,0.1289714,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,80,EQTY ,0,1000,0.01,DELIV,0.024658,0,0.31564,38,W
2020-12-09,NYM,LO3,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,80,EQTY ,4100,1000,34.29,DELIV,0.024658,0.1195684,0.31564,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,10,EQTY ,4100,1000,35.73,DELIV,0.041096,0.1147495,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,10,EQTY ,0,1000,0.01,DELIV,0.041096,0,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,12.5,EQTY ,4100,1000,33.23,DELIV,0.041096,0.1233825,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,12.5,EQTY ,0,1000,0.01,DELIV,0.041096,0,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,15,EQTY ,4100,1000,30.73,DELIV,0.041096,0.1334201,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,15,EQTY ,0,1000,0.01,DELIV,0.041096,0,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,17.5,EQTY ,4100,1000,28.23,DELIV,0.041096,0.1452356,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,17.5,EQTY ,0,1000,0.01,DELIV,0.041096,0,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,20,EQTY ,4100,1000,25.73,DELIV,0.041096,0.1593471,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,20,EQTY ,0,1000,0.01,DELIV,0.041096,0,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,22.5,EQTY ,4100,1000,23.23,DELIV,0.041096,0.1764959,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,22.5,EQTY ,0,1000,0.01,DELIV,0.041096,0,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,25,EQTY ,4100,1000,20.73,DELIV,0.041096,0.197781,0.328078,38,W
