date,exch,cc_code,underly_code,type_code,prod_name,fut_date,opt_date,opt_strike,valuation_meth,max_array_value,contr_value_fact,sett_p,sett_meth,time_to_expr,margin_rate,base_volat,volat_scan_range,price_model
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,25,EQTY ,1,1000,0.01,DELIV,0.041096,0.1,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,27.5,EQTY ,4102,1000,18.23,DELIV,0.041096,0.2250137,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,27.5,EQTY ,4,1000,0.01,DELIV,0.041096,0.4,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,30,EQTY ,4104,1000,15.74,DELIV,0.041096,0.260737,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,30,EQTY ,20,1000,0.02,DELIV,0.041096,1,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,32.5,EQTY ,4095,1000,13.26,DELIV,0.041096,0.3088235,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,32.5,EQTY ,39,1000,0.04,DELIV,0.041096,0.975,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,34.5,EQTY ,4068,1000,11.28,DELIV,0.041096,0.3606383,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,34.5,EQTY ,59,1000,0.06,DELIV,0.041096,0.9833333,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,35,EQTY ,4059,1000,10.78,DELIV,0.041096,0.3765306,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,35,EQTY ,59,1000,0.06,DELIV,0.041096,0.9833333,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,35.5,EQTY ,4045,1000,10.29,DELIV,0.041096,0.3931001,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,35.5,EQTY ,69,1000,0.07,DELIV,0.041096,0.9857143,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,36,EQTY ,4031,1000,9.79,DELIV,0.041096,0.4117467,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,36,EQTY ,69,1000,0.07,DELIV,0.041096,0.9857143,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,36.5,EQTY ,4010,1000,9.3,DELIV,0.041096,0.4311828,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,36.5,EQTY ,79,1000,0.08,DELIV,0.041096,0.9875,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,37,EQTY ,3985,1000,8.81,DELIV,0.041096,0.4523269,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,37,EQTY ,89,1000,0.09,DELIV,0.041096,0.9888889,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,37.5,EQTY ,3954,1000,8.32,DELIV,0.041096,0.4752404,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,37.5,EQTY ,99,1000,0.1,DELIV,0.041096,0.99,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,38,EQTY ,3917,1000,7.83,DELIV,0.041096,0.5002554,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,38,EQTY ,109,1000,0.11,DELIV,0.041096,0.9909091,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,38.5,EQTY ,3866,1000,7.34,DELIV,0.041096,0.526703,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,38.5,EQTY ,128,1000,0.13,DELIV,0.041096,0.9846154,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,39,EQTY ,3812,1000,6.86,DELIV,0.041096,0.5556851,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,39,EQTY ,138,1000,0.14,DELIV,0.041096,0.9857143,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,39.5,EQTY ,3741,1000,6.38,DELIV,0.041096,0.5863636,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,39.5,EQTY ,158,1000,0.16,DELIV,0.041096,0.9875,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,40,EQTY ,3650,1000,5.91,DELIV,0.041096,0.6175973,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,40,EQTY ,187,1000,0.19,DELIV,0.041096,0.9842105,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,40.5,EQTY ,3549,1000,5.43,DELIV,0.041096,0.6535912,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,40.5,EQTY ,207,1000,0.21,DELIV,0.041096,0.9857143,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,41,EQTY ,3420,1000,4.97,DELIV,0.041096,0.6881288,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,41,EQTY ,246,1000,0.25,DELIV,0.041096,0.984,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,41.5,EQTY ,3271,1000,4.51,DELIV,0.041096,0.7252772,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,41.5,EQTY ,285,1000,0.29,DELIV,0.041096,0.9827586,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,42,EQTY ,3098,1000,4.05,DELIV,0.041096,0.7649383,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,42,EQTY ,324,1000,0.33,DELIV,0.041096,0.9818182,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,42.5,EQTY ,2895,1000,3.61,DELIV,0.041096,0.8019391,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,42.5,EQTY ,383,1000,0.39,DELIV,0.041096,0.9820513,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,43,EQTY ,2666,1000,3.18,DELIV,0.041096,0.8383648,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,43,EQTY ,450,1000,0.46,DELIV,0.041096,0.9782609,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,43.5,EQTY ,2414,1000,2.77,DELIV,0.041096,0.8714801,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,43.5,EQTY ,537,1000,0.55,DELIV,0.041096,0.9763636,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,44,EQTY ,2146,1000,2.38,DELIV,0.041096,0.9016807,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,44,EQTY ,642,1000,0.66,DELIV,0.041096,0.9727273,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,44.5,EQTY ,1859,1000,2,DELIV,0.041096,0.9295,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,44.5,EQTY ,757,1000,0.78,DELIV,0.041096,0.9705128,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,45,EQTY ,1578,1000,1.66,DELIV,0.041096,0.9506024,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,45,EQTY ,908,1000,0.94,DELIV,0.041096,0.9659574,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,45.5,EQTY ,1305,1000,1.35,DELIV,0.041096,0.9666667,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,45.5,EQTY ,1084,1000,1.13,DELIV,0.041096,0.959292,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,46,EQTY ,1048,1000,1.07,DELIV,0.041096,0.9794393,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,46,EQTY ,1285,1000,1.35,DELIV,0.041096,0.9518519,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,46.5,EQTY ,820,1000,0.83,DELIV,0.041096,0.9879518,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,46.5,EQTY ,1517,1000,1.61,DELIV,0.041096,0.942236,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,47,EQTY ,635,1000,0.64,DELIV,0.041096,0.9921875,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,47,EQTY ,1779,1000,1.92,DELIV,0.041096,0.9265625,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,47.5,EQTY ,487,1000,0.49,DELIV,0.041096,0.9938776,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,47.5,EQTY ,2057,1000,2.27,DELIV,0.041096,0.9061674,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,48,EQTY ,369,1000,0.37,DELIV,0.041096,0.9972973,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,48,EQTY ,2338,1000,2.65,DELIV,0.041096,0.8822642,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,48.5,EQTY ,279,1000,0.28,DELIV,0.041096,0.9964286,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,48.5,EQTY ,2611,1000,3.06,DELIV,0.041096,0.853268,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,49,EQTY ,210,1000,0.21,DELIV,0.041096,1,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,49,EQTY ,2866,1000,3.49,DELIV,0.041096,0.8212034,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,49.5,EQTY ,170,1000,0.17,DELIV,0.041096,1,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,49.5,EQTY ,3087,1000,3.95,DELIV,0.041096,0.781519,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,50,EQTY ,140,1000,0.14,DELIV,0.041096,1,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,50,EQTY ,3274,1000,4.42,DELIV,0.041096,0.740724,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,50.5,EQTY ,120,1000,0.12,DELIV,0.041096,1,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,50.5,EQTY ,3426,1000,4.9,DELIV,0.041096,0.6991837,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,51,EQTY ,100,1000,0.1,DELIV,0.041096,1,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,51,EQTY ,3556,1000,5.38,DELIV,0.041096,0.6609665,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,51.5,EQTY ,90,1000,0.09,DELIV,0.041096,1,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,51.5,EQTY ,3653,1000,5.87,DELIV,0.041096,0.6223169,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,52,EQTY ,80,1000,0.08,DELIV,0.041096,1,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,52,EQTY ,3733,1000,6.36,DELIV,0.041096,0.5869497,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,52.5,EQTY ,70,1000,0.07,DELIV,0.041096,1,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,52.5,EQTY ,3802,1000,6.85,DELIV,0.041096,0.5550365,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,53,EQTY ,60,1000,0.06,DELIV,0.041096,1,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,53,EQTY ,3859,1000,7.34,DELIV,0.041096,0.5257493,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,53.5,EQTY ,60,1000,0.06,DELIV,0.041096,1,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,53.5,EQTY ,3893,1000,7.83,DELIV,0.041096,0.4971903,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,54,EQTY ,50,1000,0.05,DELIV,0.041096,1,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,54,EQTY ,3936,1000,8.33,DELIV,0.041096,0.472509,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,54.5,EQTY ,50,1000,0.05,DELIV,0.041096,1,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,54.5,EQTY ,3958,1000,8.83,DELIV,0.041096,0.4482446,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,55,EQTY ,40,1000,0.04,DELIV,0.041096,1,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,55,EQTY ,3990,1000,9.32,DELIV,0.041096,0.4281116,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,55.5,EQTY ,40,1000,0.04,DELIV,0.041096,1,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,55.5,EQTY ,4004,1000,9.82,DELIV,0.041096,0.4077393,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,56,EQTY ,40,1000,0.04,DELIV,0.041096,1,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,56,EQTY ,4017,1000,10.32,DELIV,0.041096,0.3892442,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,56.5,EQTY ,40,1000,0.04,DELIV,0.041096,1,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,56.5,EQTY ,4028,1000,10.81,DELIV,0.041096,0.3726179,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,57.5,EQTY ,30,1000,0.03,DELIV,0.041096,1,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,57.5,EQTY ,4053,1000,11.81,DELIV,0.041096,0.3431837,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,60,EQTY ,20,1000,0.02,DELIV,0.041096,1,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,60,EQTY ,4082,1000,14.3,DELIV,0.041096,0.2854545,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,62.5,EQTY ,7,1000,0.01,DELIV,0.041096,0.7,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,62.5,EQTY ,4096,1000,16.79,DELIV,0.041096,0.2439547,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,65,EQTY ,2,1000,0.01,DELIV,0.041096,0.2,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,65,EQTY ,4100,1000,19.29,DELIV,0.041096,0.2125454,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,67.5,EQTY ,1,1000,0.01,DELIV,0.041096,0.1,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,67.5,EQTY ,4100,1000,21.79,DELIV,0.041096,0.1881597,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,70,EQTY ,0,1000,0.01,DELIV,0.041096,0,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,70,EQTY ,4100,1000,24.29,DELIV,0.041096,0.1687937,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,72.5,EQTY ,0,1000,0.01,DELIV,0.041096,0,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,72.5,EQTY ,4100,1000,26.79,DELIV,0.041096,0.1530422,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,75,EQTY ,0,1000,0.01,DELIV,0.041096,0,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,75,EQTY ,4100,1000,29.29,DELIV,0.041096,0.1399795,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,77.5,EQTY ,0,1000,0.01,DELIV,0.041096,0,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,77.5,EQTY ,4100,1000,31.79,DELIV,0.041096,0.1289714,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,80,EQTY ,0,1000,0.01,DELIV,0.041096,0,0.328078,38,W
2020-12-09,NYM,LO4,CL,OOF,WEEKLY CRUDE OI,2021-02-01,2020-12-01,80,EQTY ,4100,1000,34.29,DELIV,0.041096,0.1195684,0.328078,38,W
